source,target,hits,score,score.1,Hits,Score
LAVINIA,SYMMETRICUS,5.0,12.86,12.86,5.0,12.86
LEAVE,DETRITUS,1.0,12.68,12.68,1.0,12.68
LEBISTES,GAMBUSIA,1.0,13.99,13.99,1.0,13.99
LEEI,MYXOZOA,1.0,13.41,13.41,1.0,13.41
LEFUA,ECHIGONIA,1.0,13.99,13.99,1.0,13.99
LEIODIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
LEIOSTOMUS,XANTHURUS,11.0,13.99,13.99,11.0,13.99
LEKANESPHAERA,HOOKERI,2.0,13.99,13.99,2.0,13.99
LEMNA,TRISULCA,2.0,12.83,12.83,2.0,12.83
LENIUSCULUS,ASTACIDAE,1.0,13.0,13.0,1.0,13.0
LEPEOPHTHEIRUS,SALMONIS,13.0,13.99,13.99,13.0,13.99
LEPIDOBLENNIUS,HAPLODACTYLUS,1.0,13.99,13.99,1.0,13.99
LEPIDOMEDA,ALBIVALLIS,2.0,13.41,13.41,2.0,13.41
LEPIDOMEDA,VITTATA,2.0,12.68,12.68,2.0,12.68
LEPIDOPSETTA,BILINEATA,1.0,13.99,13.99,1.0,13.99
LEPIDOPTERA,CRAMBIDAE,1.0,12.41,12.41,1.0,12.41
LEPIDOPTERA,NYMPHALIDAE,2.0,13.19,13.19,2.0,13.19
LEPIDOPTERA,ORTHOPTERA,1.0,12.19,12.19,1.0,12.19
LEPIDOSIREN,PARADOXA,1.0,13.41,13.41,1.0,13.41
LEPISOSTEIDAE,OSSEUS,1.0,12.41,12.41,1.0,12.41
LEPISOSTEUS,OSSEUS,4.0,13.41,13.41,4.0,13.41
LEPISOSTEUS,PLATOSTOMUS,2.0,12.83,12.83,2.0,12.83
LEPOMIS,FLAVESCENS,1.0,12.68,12.68,1.0,12.68
LEPOMIS,GIBBOSUS,81.0,13.04,13.04,81.0,13.04
LEPOMIS,MACROCHIRUS,97.0,13.25,13.25,97.0,13.25
LEPTIDAE,STRATIOMYIDAE,1.0,12.68,12.68,1.0,12.68
LEPTOCOTTUS,ARMATUS,5.0,13.51,13.51,5.0,13.51
LEPTODORA,KINDTI,1.0,13.0,13.0,1.0,13.0
LEPTODORA,KINDTII,2.0,13.67,13.67,2.0,13.67
LEPTOPHLEBIIDAE,POTAMANTHIDAE,1.0,13.99,13.99,1.0,13.99
LEPTOSPERMUM,ELLIPTICUM,1.0,13.99,13.99,1.0,13.99
LEPUS,TIMIDUS,1.0,13.99,13.99,1.0,13.99
LESTIDAE,CALOPTERYGIDAE,1.0,13.99,13.99,1.0,13.99
LETHENTERON,APPENDIX,4.0,12.24,12.24,4.0,12.24
LETHENTERON,CAMTSCHATICUM,3.0,12.77,12.77,3.0,12.77
LETHRINUS,HAEMATOPTERUS,1.0,12.41,12.41,1.0,12.41
LETHRINUS,MINIATUS,3.0,13.58,13.58,3.0,13.58
LEUCASPINE,DELINEATUS,1.0,12.68,12.68,1.0,12.68
LEUCASPIUS,DELINEATUS,3.0,13.77,13.77,3.0,13.77
LEUCISCUS,CEPHALUS,66.0,13.36,13.36,66.0,13.36
LEUCISCUS,LEUCISCUS,38.0,12.97,12.97,38.0,12.97
LEVANTINUS,TILAPIAE,1.0,12.68,12.68,1.0,12.68
LIMANDA,FERRUGINEA,3.0,12.68,12.68,3.0,12.68
LIMANDA,LIMANDA,8.0,13.61,13.61,8.0,13.61
LIMIA,VITTATA,2.0,13.0,13.0,2.0,13.0
LIMNESIIDAE,ASTIGMATA,2.0,13.41,13.41,2.0,13.41
LIMNOCALANUS,MACRURUS,1.0,13.99,13.99,1.0,13.99
LIMNODROMUS,GRISEUS,1.0,13.41,13.41,1.0,13.41
LIMNOSIDA,FRONTOSA,1.0,13.99,13.99,1.0,13.99
LIMNOTHRISSA,MIODON,2.0,13.99,13.99,2.0,13.99
LIMONIIDAE,PSYCHODIDAE,1.0,13.41,13.41,1.0,13.41
LIMONIIDAE,TIPULIDAE,1.0,13.0,13.0,1.0,13.0
LIMOSA,LIMOSA,1.0,13.41,13.41,1.0,13.41
LIMULUS,POLYPHEMUS,1.0,13.99,13.99,1.0,13.99
LINEATUS,CLINIDAE,1.0,13.41,13.41,1.0,13.41
LIPOPHRYS,PHOLIS,1.0,13.99,13.99,1.0,13.99
LIPSOTHRIX,NIGRISTIGMA,1.0,13.99,13.99,1.0,13.99
LISTONELLA,ANGUILLARUM,1.0,13.0,13.0,1.0,13.0
LITHOBATES,CATESBEIANUS,1.0,13.99,13.99,1.0,13.99
LITHODES,SANTOLLA,3.0,13.99,13.99,3.0,13.99
LITOPENAEUS,SETIFERUS,3.0,12.58,12.58,3.0,12.58
LITOPENAEUS,STYLIROSTRIS,3.0,12.58,12.58,3.0,12.58
LITOPENAEUS,VANNAMEI,5.0,13.07,13.07,5.0,13.07
LITTORELLA,UNIFLORA,3.0,13.99,13.99,3.0,13.99
LOBATOZOUM,MULTIDACCULATUM,3.0,13.99,13.99,3.0,13.99
LOBELIA,DORTMANNA,1.0,13.99,13.99,1.0,13.99
LOBODON,CARCINOPHAGUS,1.0,13.99,13.99,1.0,13.99
LOLIGO,PLEI,1.0,13.99,13.99,1.0,13.99
LONGIROSTRIS,QUADRATA,1.0,12.68,12.68,1.0,12.68
LONGISPINA,PEDICULUS,1.0,13.0,13.0,1.0,13.0
LONICERA,IMPLEXA,1.0,13.99,13.99,1.0,13.99
LONTRA,PROVOCAX,1.0,13.99,13.99,1.0,13.99
LOPHIUS,PISCATORIUS,1.0,13.41,13.41,1.0,13.41
LORICARIIDAE,CALLICHTHYIDAE,1.0,13.99,13.99,1.0,13.99
LOTA,LOTA,84.0,13.94,13.94,84.0,13.94
LOXODONTA,AFRICANA,2.0,13.99,13.99,2.0,13.99
LOZANOI,GRAELLSII,1.0,12.41,12.41,1.0,12.41
LUCANIA,GOODEI,2.0,13.0,13.0,2.0,13.0
LUCANIA,PARVA,3.0,12.68,12.68,3.0,12.68
LUCIFER,FAXONI,1.0,13.99,13.99,1.0,13.99
LUCIOBARBUS,GRAELLSII,3.0,13.58,13.58,3.0,13.58
LUCIOCEPHALUS,PULCHER,1.0,13.41,13.41,1.0,13.41
LUMBRICULUS,VARIEGATUS,2.0,13.41,13.41,2.0,13.41
LUMPENUS,FABRICII,2.0,13.41,13.41,2.0,13.41
LUPINUS,MUTABILIS,1.0,13.99,13.99,1.0,13.99
LUTJANUS,BENGALENSIS,2.0,12.68,12.68,2.0,12.68
LUTJANUS,EHRENBERGII,2.0,12.68,12.68,2.0,12.68
LUTRA,LUTRA,38.0,13.98,13.98,38.0,13.98
LUXILUS,CORNUTUS,8.0,13.75,13.75,8.0,13.75
LYCIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
LYGODIUM,MICROPHYLLUM,1.0,13.99,13.99,1.0,13.99
LYMNAEA,PEREGRA,6.0,13.41,13.41,6.0,13.41
LYMNAEA,STAGNALIS,3.0,12.88,12.88,3.0,12.88
LYSMATA,WURDEMANNI,2.0,13.99,13.99,2.0,13.99
LYTHRUM,SALICARIA,3.0,13.99,13.99,3.0,13.99
LYTHRURUS,FASCIOLARIS,1.0,13.0,13.0,1.0,13.0
LYTHRURUS,UMBRATILIS,1.0,13.0,13.0,1.0,13.0
LYTHRURUS,UMBRATILLIS,1.0,13.0,13.0,1.0,13.0
MACACA,SYLVANUS,1.0,13.99,13.99,1.0,13.99
MACCULLOCHELA,IKEI,1.0,13.99,13.99,1.0,13.99
MACCULLOCHELLA,MACQUARIENSIS,3.0,13.0,13.0,3.0,13.0
MACCULLOCHELLA,PEELII,6.0,13.58,13.58,6.0,13.58
MACOMA,BALTHICA,7.0,13.99,13.99,7.0,13.99
MACQUARIA,AMBIGUA,6.0,12.06,12.06,6.0,12.06
MACQUARIA,AUSTRALASICA,31.0,13.82,13.82,31.0,13.82
MACRHYBOPSIS,STORERIANA,2.0,13.41,13.41,2.0,13.41
MACROBRACHIUM,ROSENBERGII,16.0,13.67,13.67,16.0,13.67
MACROCHIRUS,ARGENTIMACULATUS,1.0,12.68,12.68,1.0,12.68
MACROCHIRUS,FLAVESCENS,1.0,12.68,12.68,1.0,12.68
MACROCHIRUS,PELTASTES,1.0,12.41,12.41,1.0,12.41
MACROCYCLOPS,ALBIDUS,1.0,13.99,13.99,1.0,13.99
MACROGLOSSUM,STELLATARUM,2.0,13.99,13.99,2.0,13.99
MACROHEPTOPUS,BRANICKII,1.0,13.99,13.99,1.0,13.99
MACROLEPIDOTUS,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
MACROPINNA,MICROSTOMA,2.0,13.99,13.99,2.0,13.99
MACRURA,DISPAR,2.0,12.41,12.41,2.0,12.41
MACRURONUS,MAGELLANICUS,1.0,13.99,13.99,1.0,13.99
MAGNA,MICRURA,1.0,12.68,12.68,1.0,12.68
MAJA,MAJIDAE,1.0,12.68,12.68,1.0,12.68
MAJA,MAJOIDEA,1.0,12.68,12.68,1.0,12.68
MALACOHERPESVIRIDAE,DAVISON,2.0,13.0,13.0,2.0,13.0
MALACOHERPESVIRIDAE,HERPESVIRUS,2.0,13.0,13.0,2.0,13.0
MALACOHERPESVIRIDAE,OSTREID,1.0,12.19,12.19,1.0,12.19
MALLOTUS,VILLOSUS,12.0,13.88,13.88,12.0,13.88
MALMA,HIODON,1.0,12.41,12.41,1.0,12.41
MARCUSENIUS,MACROLEPIDOTUS,1.0,12.68,12.68,1.0,12.68
MARGARISCUS,MARGARITA,6.0,13.77,13.77,6.0,13.77
MARGARISCUS,NACHTRIEBI,2.0,12.41,12.41,2.0,12.41
MARGARITIFERA,MARGARITIFERA,53.0,13.94,13.94,53.0,13.94
MARGINALIS,CORRIANUS,1.0,12.68,12.68,1.0,12.68
MARINA,TESTUDINUM,1.0,13.41,13.41,1.0,13.41
MARINA,ULVA,1.0,13.41,13.41,1.0,13.41
MARINUS,LAMPETRA,1.0,12.41,12.41,1.0,12.41
MARMARONETTA,ANGUSTIROSTRIS,1.0,13.99,13.99,1.0,13.99
MARMORATA,GOBIIDAE,1.0,12.19,12.19,1.0,12.19
MARMOSPS,PAULENSIS,1.0,13.99,13.99,1.0,13.99
MARTEILIA,REFRINGENS,2.0,13.67,13.67,2.0,13.67
MASTACEMBELUS,ARMATUS,2.0,12.41,12.41,2.0,12.41
MASTACEMBELUS,MASTACEMBELUS,1.0,12.68,12.68,1.0,12.68
MASTACEMBELUS,PANCALUS,1.0,12.68,12.68,1.0,12.68
MAUROLICUS,MUELLERI,1.0,13.99,13.99,1.0,13.99
MAXIMUS,POLYACTIS,1.0,13.41,13.41,1.0,13.41
MEADIA,ABYSSALIS,1.0,13.99,13.99,1.0,13.99
MEGALOBRAMA,AMBLYCEPHALA,3.0,13.99,13.99,3.0,13.99
MEGALOPTERA,DYTISCIDAE,2.0,12.83,12.83,2.0,12.83
MEGALOPTERA,SIALIDAE,1.0,12.41,12.41,1.0,12.41
MEGALOPTERA,TIPULIDAE,1.0,12.19,12.19,1.0,12.19
MEGAPTERA,NOVAEANGLIAE,2.0,13.67,13.67,2.0,13.67
MEGAPTERA,NOVAENGLIAE,1.0,13.0,13.0,1.0,13.0
MEGARCYS,SIGNATA,1.0,13.99,13.99,1.0,13.99
MELALEUCA,LANCEOLATA,1.0,13.0,13.0,1.0,13.0
MELANITTA,NIGRA,1.0,12.41,12.41,1.0,12.41
MELANITTA,PERSPICILLATA,1.0,13.41,13.41,1.0,13.41
MELANOCHROMIS,JOHANNI,1.0,13.99,13.99,1.0,13.99
MELANOGRAMMUS,AEGLEFINUS,21.0,13.96,13.96,21.0,13.96
MELANOIDES,TUBERCULATA,8.0,13.83,13.83,8.0,13.83
MELANOPSIS,COSTATA,1.0,13.99,13.99,1.0,13.99
MELANOTAENIA,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
MELICHTHYS,NIGER,1.0,13.99,13.99,1.0,13.99
MELITAEA,AURELIA,1.0,13.99,13.99,1.0,13.99
MELOIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
MELOSIRA,GRANULATA,1.0,13.0,13.0,1.0,13.0
MENIDIA,CLARKHUBBSI,3.0,12.41,12.41,3.0,12.41
MENIDIA,MENIDIA,10.0,13.67,13.67,10.0,13.67
MENTHA,AQUATICA,1.0,13.41,13.41,1.0,13.41
MERCENARIA,ARENARIA,1.0,12.68,12.68,1.0,12.68
MERCENARIA,MERCENARIA,5.0,13.99,13.99,5.0,13.99
MERGUS,MERGANSER,28.0,13.85,13.85,28.0,13.85
MERGUS,SERRATOR,6.0,12.26,12.26,6.0,12.26
MERLANGIUS,MERLANGUS,10.0,13.93,13.93,10.0,13.93
MERLANGUS,POUTASSOU,1.0,12.68,12.68,1.0,12.68
MERLUCCIUS,BILINEARIS,4.0,12.04,12.04,4.0,12.04
MERLUCCIUS,GAYI,6.0,12.54,12.54,6.0,12.54
MERLUCCIUS,MERLUCCIUS,4.0,12.04,12.04,4.0,12.04
MERLUCCIUS,PRODUCTUS,9.0,13.0,13.0,9.0,13.0
MESOCYCLOPS,ASPERICORNIS,3.0,12.77,12.77,3.0,12.77
MESOCYCLOPS,EDAX,5.0,13.32,13.32,5.0,13.32
MESOCYCLOPS,THERMOCYCLOPOIDES,2.0,12.29,12.29,2.0,12.29
MESODINIUM,COLEPS,2.0,13.99,13.99,2.0,13.99
MESOPODOPSIS,SLABBERI,1.0,13.99,13.99,1.0,13.99
MESORCHIS,DENTICULATUM,2.0,13.67,13.67,2.0,13.67
MESORCHIS,DENTICULATUS,1.0,13.0,13.0,1.0,13.0
METACARCINUS,MAGISTER,1.0,12.41,12.41,1.0,12.41
METAPENAEUS,BENNETTAE,1.0,12.68,12.68,1.0,12.68
METAPENAEUS,ENSIS,3.0,13.41,13.41,3.0,13.41
METARHIZIUM,ANISOPLIAE,1.0,13.99,13.99,1.0,13.99
METOPAULIAS,DEPRESSUS,3.0,13.99,13.99,3.0,13.99
MICAELA,ANTONINI,1.0,13.99,13.99,1.0,13.99
MICRASEMA,ARCTOPSYCHE,1.0,13.0,13.0,1.0,13.0
MICROCYSTIS,AERUGINOSA,3.0,13.99,13.99,3.0,13.99
MICRODIPODOPS,PALLIDUS,1.0,13.99,13.99,1.0,13.99
MICROGADUS,PROXIMUS,2.0,13.99,13.99,2.0,13.99
MICROMESISTIUS,POUTASSOU,2.0,13.41,13.41,2.0,13.41
MICROPOGONIAS,UNDULATUS,11.0,13.99,13.99,11.0,13.99
MICROPTERUS,DOLOMIEU,52.0,13.65,13.65,52.0,13.65
MICROPTERUS,DOLOMIEUI,16.0,12.41,12.41,16.0,12.41
MICROSETELLA,NORVEGICA,6.0,13.77,13.77,6.0,13.77
MICROSORUM,PTEROPUS,1.0,13.99,13.99,1.0,13.99
MICROTUS,AGRESTIS,2.0,13.99,13.99,2.0,13.99
MICTYRIS,LONGICARPUS,1.0,13.99,13.99,1.0,13.99
MIRABILIS,GOBIIDAE,2.0,13.0,13.0,2.0,13.0
MISGURNIS,FOSSILIS,3.0,13.12,13.12,3.0,13.12
MISGURNUS,ANGUILLICAUDATUS,13.0,13.84,13.84,13.0,13.84
MITROCOMA,CELLULARIA,1.0,13.99,13.99,1.0,13.99
MNEMIOPSIS,LEIDYI,1.0,13.99,13.99,1.0,13.99
MOGURNDA,ADSPERSA,1.0,13.99,13.99,1.0,13.99
MOINA,MACROCOPA,2.0,12.68,12.68,2.0,12.68
MOINA,MICRURA,3.0,13.0,13.0,3.0,13.0
MOINA,MINUTA,3.0,13.0,13.0,3.0,13.0
MOINIDAE,MINUTA,1.0,12.41,12.41,1.0,12.41
MOINIDAE,SIDIDAE,1.0,13.0,13.0,1.0,13.0
MOIRA,RECORD,1.0,13.41,13.41,1.0,13.41
MOIRA,SOAR,1.0,13.41,13.41,1.0,13.41
MOLA,MOLA,3.0,13.99,13.99,3.0,13.99
MOLLUSCA,ANTIPODARUM,2.0,13.41,13.41,2.0,13.41
MOLLUSCA,NEMATODA,6.0,12.49,12.49,6.0,12.49
MOLLUSCA,POTAMOPYRGUS,2.0,13.41,13.41,2.0,13.41
MONACHUS,SCHAUINSLANDI,4.0,13.99,13.99,4.0,13.99
MONODACTYLUS,FALCIFORMIS,2.0,13.99,13.99,2.0,13.99
MONODON,ENSIS,1.0,12.41,12.41,1.0,12.41
MONOGENEA,GYRODACTYLIDAE,13.0,13.79,13.79,13.0,13.79
MONTASTRAEA,CAVERNOSA,1.0,13.99,13.99,1.0,13.99
MORHUA,BERYX,1.0,12.41,12.41,1.0,12.41
MORONE,CHRYSOPS,16.0,12.6,12.6,16.0,12.6
MORONE,SAXATILIS,52.0,13.77,13.77,52.0,13.77
MORUS,BASSANUS,1.0,13.99,13.99,1.0,13.99
MOXOSTOMA,ANISURUM,6.0,12.62,12.62,6.0,12.62
MOXOSTOMA,CARINATUM,4.0,12.14,12.14,4.0,12.14
MOXOSTOMA,MACROLEPIDOTUM,6.0,12.62,12.62,6.0,12.62
MUEHLENBECKIA,FLORULENTA,1.0,13.99,13.99,1.0,13.99
MUGILOGOBIUS,LAKE,1.0,13.0,13.0,1.0,13.0
MUGILOGOBIUS,SITE,1.0,13.0,13.0,1.0,13.0
MUGILOGOBIUS,TOWUTI,1.0,13.0,13.0,1.0,13.0
MULLUS,BARBATUS,1.0,12.68,12.68,1.0,12.68
MULLUS,SURMULETUS,1.0,13.0,13.0,1.0,13.0
MULLUS,UMBRA,1.0,12.41,12.41,1.0,12.41
MUNITUS,OTOPHYSI,1.0,12.68,12.68,1.0,12.68
MURAENESOX,CINEREUS,2.0,13.99,13.99,2.0,13.99
MUSCIDAE,EPHYDRIDAE,1.0,13.0,13.0,1.0,13.0
MUSCIDAE,THAUMALEIDAE,1.0,13.41,13.41,1.0,13.41
MUSTELA,GADIDAE,2.0,12.29,12.29,2.0,12.29
MUSTELA,VISON,2.0,13.67,13.67,2.0,13.67
MUSTELUS,CANIS,2.0,13.99,13.99,2.0,13.99
MYA,ARENARIA,3.0,13.77,13.77,3.0,13.77
MYAXACEPHALUS,AENAEUS,1.0,13.0,13.0,1.0,13.0
MYCOPLASMA,GALLISEPTICUM,1.0,13.99,13.99,1.0,13.99
MYCTEROPERCA,MICROLEPIS,2.0,13.99,13.99,2.0,13.99
MYCTOPHIFORMES,AULOPIFORMES,1.0,13.41,13.41,1.0,13.41
MYCTOPHUM,SPINOSUM,1.0,13.99,13.99,1.0,13.99
MYLOCHEILUS,CAURINUS,6.0,13.77,13.77,6.0,13.77
MYLOPHARODON,CONCEPHALUS,1.0,12.68,12.68,1.0,12.68
MYLOPHARODON,CONOCEPHALUS,3.0,13.77,13.77,3.0,13.77
MYLOPHARYNGODON,PICEUS,1.0,13.41,13.41,1.0,13.41
MYOTIS,LUCIFUGUS,1.0,13.99,13.99,1.0,13.99
MYOXOCEPHALUS,SCORPIUS,34.0,13.17,13.17,34.0,13.17
MYOXOCEPHALUS,THOMPSONII,27.0,12.9,12.9,27.0,12.9
MYRIOPHYLLUM,ALGA,1.0,12.68,12.68,1.0,12.68
MYRIOPHYLLUM,ALGAE,1.0,12.68,12.68,1.0,12.68
MYRIOPHYLLUM,DETRITUS,1.0,12.19,12.19,1.0,12.19
MYRIOPHYLLUM,REFUGE,1.0,13.0,13.0,1.0,13.0
MYRIOPHYLLUM,SPICATUM,57.0,13.75,13.75,57.0,13.75
MYSIS,DILUVIANA,13.0,13.24,13.24,13.0,13.24
MYSIS,RELICTA,13.0,13.24,13.24,13.0,13.24
MYSTROPHORA,INTERMEDIA,3.0,12.88,12.88,3.0,12.88
MYSTUS,NEMURUS,2.0,13.99,13.99,2.0,13.99
MYTILUS,EDULIS,11.0,13.55,13.55,11.0,13.55
MYTILUS,GALLOPROVINCIALIS,3.0,12.49,12.49,3.0,12.49
MYXIDIUM,TRUTTAE,5.0,12.03,12.03,5.0,12.03
MYXOBILATUS,GASTEROSTEI,1.0,13.0,13.0,1.0,13.0
MYXOBOLUS,CEREBRALIS,4.0,12.6,12.6,4.0,12.6
MYXOBOLUS,NEUROBIUS,3.0,12.33,12.33,3.0,12.33
MYXOSOMA,CEREBRALIS,2.0,13.0,13.0,2.0,13.0
MYXOSPOREA,BIVALVULIDA,1.0,13.99,13.99,1.0,13.99
MYXOZOA,ANNELIDA,1.0,13.0,13.0,1.0,13.0
MYXOZOA,MALACOSPOREA,1.0,13.0,13.0,1.0,13.0
MYXOZOA,MONOGENEA,1.0,13.0,13.0,1.0,13.0
MYXOZOA,MYXOSPOREA,1.0,12.41,12.41,1.0,12.41
MYXOZOA,TREMATODA,1.0,13.0,13.0,1.0,13.0
NAFFARI,MYXOSPOREA,1.0,13.0,13.0,1.0,13.0
NAJAS,FLEXILIS,3.0,13.12,13.12,3.0,13.12
NAJAS,GUADALUPENSIS,2.0,12.54,12.54,2.0,12.54
NANEXILA,CLADE,3.0,12.77,12.77,3.0,12.77
NANEXILA,N,3.0,12.58,12.58,3.0,12.58
NANEXILA,SPECIES-GROUP,2.0,12.29,12.29,2.0,12.29
NANNOPERCA,AUSTRALIS,37.0,13.52,13.52,37.0,13.52
NANOPHYETUS,SALMINCOLA,2.0,13.99,13.99,2.0,13.99
NASO,UNICORNIS,1.0,13.99,13.99,1.0,13.99
NASSARIUS,OBSOLETUS,1.0,13.99,13.99,1.0,13.99
NATALIS,PANAQUE,2.0,13.99,13.99,2.0,13.99
NATRIX,NATRIX,1.0,13.99,13.99,1.0,13.99
NAUCORIS,CONGREX,2.0,13.99,13.99,2.0,13.99
NAUPLIUS,MYOXOCEPHALUS,1.0,13.99,13.99,1.0,13.99
NAUPLIUS,TEMORA,1.0,13.41,13.41,1.0,13.41
NEASCUS,LEVANTINUS,1.0,12.19,12.19,1.0,12.19
NEASCUS,METACERCARIAE,1.0,12.68,12.68,1.0,12.68
NEASCUS,MUSCULICOLA,1.0,13.0,13.0,1.0,13.0
NECTURUS,MACULOSUS,4.0,13.67,13.67,4.0,13.67
NELSONI,PENSHINENSIS,1.0,13.0,13.0,1.0,13.0
NEMATALOSA,EREBI,1.0,13.99,13.99,1.0,13.99
NEMATOBOTHRIUM,SPINNERI,4.0,13.99,13.99,4.0,13.99
NEMATOCELIS,DIFFICILIS,1.0,13.99,13.99,1.0,13.99
NEMATODA,ACANTHOCEPHALA,4.0,13.3,13.3,4.0,13.3
NEMESTRINIDAE,BOMBYLIIDAE,1.0,13.99,13.99,1.0,13.99
NEMICHTHYS,SCOLOPACEUS,2.0,13.99,13.99,2.0,13.99
NEMOTOBOTHRIUM,TEXOMENSIS,1.0,13.99,13.99,1.0,13.99
NEOCERATODUS,FORSTERI,2.0,13.99,13.99,2.0,13.99
NEOCHANNA,DIVERSUS,2.0,13.99,13.99,2.0,13.99
NEOCHASMUS,UMBELLUS,1.0,13.99,13.99,1.0,13.99
NEODIPLOTREMA,PELAMYDIS,2.0,13.99,13.99,2.0,13.99
NEOGOBIUS,MELANOSTOMUS,83.0,13.94,13.94,83.0,13.94
NEOLAMPROLOGUS,PULCHER,1.0,13.41,13.41,1.0,13.41
NEOMYSIS,INTEGER,1.0,13.41,13.41,1.0,13.41
NEOMYSIS,MERCEDIS,1.0,13.41,13.41,1.0,13.41
NEOSILURUS,HYRTLII,1.0,13.99,13.99,1.0,13.99
NEOTHUNNUS,MACROPTERUS,1.0,13.99,13.99,1.0,13.99
NEOTRYPAEA,UNCINATA,2.0,13.99,13.99,2.0,13.99
NEOVISON,VISON,1.0,13.0,13.0,1.0,13.0
NEROPHIS,OPHIDION,1.0,13.99,13.99,1.0,13.99
NEUROPTERA,SISYRIDAE,1.0,13.99,13.99,1.0,13.99
NIGRUM,SPECTABILE,2.0,13.41,13.41,2.0,13.41
NILOTICUS,OSTEICHTHYES,1.0,12.41,12.41,1.0,12.41
NIPPOSTRONGYLUS,BRASILIENSIS,2.0,13.67,13.67,2.0,13.67
NITELLA,CHARA,2.0,12.19,12.19,2.0,12.19
NITELLA,CHAROPHYCEAE,1.0,12.68,12.68,1.0,12.68
NITELLA,FONTINALIS,1.0,13.0,13.0,1.0,13.0
NITELLA,MYRIOPHYLLUM,2.0,12.68,12.68,2.0,12.68
NITELLA,SPICATUM,2.0,12.68,12.68,2.0,12.68
NOCOMIS,BIGGUTATUS,1.0,12.19,12.19,1.0,12.19
NOCOMIS,BIGUTTATUS,4.0,13.54,13.54,4.0,13.54
NODOSUS,GUADALUPENSIS,1.0,13.0,13.0,1.0,13.0
NODULARIA,SPUMIGENA,4.0,13.99,13.99,4.0,13.99
NOEMACHEILUS,BARBATULUS,4.0,13.19,13.19,4.0,13.19
NOMORHAMPHUS,EBRARDTII,2.0,13.99,13.99,2.0,13.99
NORMANICHTHYS,CROCKERI,16.0,13.95,13.95,16.0,13.95
NOTEMIGONUS,CRYSOLEUCAS,12.0,13.99,13.99,12.0,13.99
NOTERIDAE,PSEPHENIDAE,1.0,13.99,13.99,1.0,13.99
NOTONECTA,MACULATA,2.0,12.54,12.54,2.0,12.54
NOTOPTERUS,NOTOPTERUS,1.0,13.99,13.99,1.0,13.99
NOTOPTERUS,TICTO,1.0,13.41,13.41,1.0,13.41
NOTROPIS,HUDSONIUS,11.0,12.55,12.55,11.0,12.55
NOTURUS,GYRINUS,11.0,13.45,13.45,11.0,13.45
NOTURUS,STIGMOSUS,3.0,12.26,12.26,3.0,12.26
NOUSIA,HEMICORDULIA,1.0,13.99,13.99,1.0,13.99
NUCHALIS,AESTIVALIS,1.0,12.19,12.19,1.0,12.19
NUMENIUS,ARQUATA,1.0,13.99,13.99,1.0,13.99
NUPHAR,LUTEA,10.0,13.46,13.46,10.0,13.46
NUPHAR,VARIEGATUM,3.0,12.19,12.19,3.0,12.19
NYCTALUS,LEISLERI,1.0,13.99,13.99,1.0,13.99
NYCTICORAX,NYCTICORAX,4.0,13.99,13.99,4.0,13.99
NYMPHAEA,ALBA,3.0,13.26,13.26,3.0,13.26
NYMPHAEA,ODORATA,3.0,13.26,13.26,3.0,13.26
NYMPHOIDES,PELTATA,4.0,13.67,13.67,4.0,13.67
OCELLATUS,ROISSALI,1.0,13.41,13.41,1.0,13.41
OCHLEROTAHUS,ALBIFASCIATUS,1.0,13.99,13.99,1.0,13.99
OCTOCORALLIA,DENDROBRACHIIDAE,1.0,13.99,13.99,1.0,13.99
OCTOPUS,ORNATUS,1.0,13.0,13.0,1.0,13.0
ODOE,VITTATUS,1.0,13.0,13.0,1.0,13.0
ODONATA,GASTROPODA,1.0,12.19,12.19,1.0,12.19
ODONTESTHES,BONARIENSIS,7.0,13.34,13.34,7.0,13.34
ODONTESTHES,MICROLEPIDOTUS,4.0,12.91,12.91,4.0,12.91
ODONTOMESA,FULVA,1.0,13.99,13.99,1.0,13.99
OECONESUS,PARACALLIOPE,1.0,13.0,13.0,1.0,13.0
OENANTHE,AQUATICA,1.0,13.41,13.41,1.0,13.41
OESOPHAGOSTOMUM,DENTATUM,1.0,13.99,13.99,1.0,13.99
OITHONA,SIMILIS,1.0,12.68,12.68,1.0,12.68
OLIGOCOTTUS,MACULOSUS,2.0,13.0,13.0,2.0,13.0
OLIGONEURIELLA,RHENANA,1.0,13.99,13.99,1.0,13.99
OLIVARIS,OTOPHYSI,1.0,12.68,12.68,1.0,12.68
ONCORHYNCHUS,MYKISS,663.0,13.34,13.34,663.0,13.34
ONDATRA,ZIBETHICUS,3.0,13.99,13.99,3.0,13.99
ONOS,MUSTELUS,4.0,13.99,13.99,4.0,13.99
OPACA,CHAROPHYCEAE,1.0,13.41,13.41,1.0,13.41
OPEROPHTERA,BRUMATA,2.0,13.99,13.99,2.0,13.99
OPHICHTHUS,GOMESI,1.0,13.41,13.41,1.0,13.41
OPHICHTHUS,KUNALOA,1.0,13.41,13.41,1.0,13.41
OPISTHORCHIS,VIVERRINI,1.0,13.41,13.41,1.0,13.41
